Item_Fat_Content,Item_ID,Item_Type,Item_Category,Item_Visibility,Visibility_Band,Item_Weight,Sales_Per_Weight,High_Rated_Item,Rating
Low Fat,FDE22,Snack Foods,Packaged Foods,0.029567218,Low,9.695,16.55410005,0,4
Low Fat,FDP46,Snack Foods,Packaged Foods,0.074601506,Medium,15.35,5.92723127,0,4
Low Fat,DRJ01,Soft Drinks,Drinks,0.115010655,High,6.135,26.32821516,0,4
Regular,FDB36,Baking Goods,Packaged Foods,0.048518008,Medium,5.465,24.32984446,0,4
Regular,FDM24,Baking Goods,Packaged Foods,0.079312367,High,6.135,24.73294214,0,4
Regular,FDQ36,Baking Goods,Packaged Foods,0.161516894,High,7.855,4.721171229,0,4
Regular,FDB12,Baking Goods,Packaged Foods,0.105287746,High,11.15,9.26141704,0,4
Regular,FDV60,Baking Goods,Packaged Foods,0.117339056,High,20.2,9.654009901,0,4
Regular,FDM25,Breakfast,Packaged Foods,0.060654268,Medium,10.695,16.34139317,0,4
Regular,FDR01,Canned,Packaged Foods,0.053611144,Medium,5.405,36.59097132,0,4
Regular,FDY01,Canned,Packaged Foods,0.170251293,High,11.8,9.871474576,0,4
Regular,FDB38,Canned,Packaged Foods,0.027341529,Low,19.5,8.117538462,0,4
Regular,FDS28,Frozen Foods,Perishables,0.082386011,High,8.18,6.926503667,0,4
Regular,FDT52,Frozen Foods,Perishables,0.047420609,Medium,9.695,25.37538938,0,4
Regular,FDL28,Frozen Foods,Perishables,0.063162608,Medium,10,22.86668,0,4
Regular,FDP52,Frozen Foods,Perishables,0,Low,18.7,12.25673797,0,4
Regular,FDH20,Fruits and Vegetables,Perishables,0.024944396,Low,16.1,5.928012422,0,4
Regular,FDF56,Fruits and Vegetables,Perishables,0.119439636,High,16.7,10.91003593,0,4
Regular,FDU03,Meat,Perishables,0.091560606,High,18.7,9.750224599,0,4
Regular,FDG33,Seafood,Packaged Foods,0.140213762,High,5.365,32.39075489,0,4
Regular,FDP22,Snack Foods,Packaged Foods,0.099113429,High,14.65,3.608641638,0,4
Regular,DRA24,Soft Drinks,Drinks,0.039920687,Medium,19.35,8.443762274,0,4
Regular,FDE11,Starchy Foods,Packaged Foods,0,Low,17.7,10.37245198,0,4
low fat,NCE07,Household,Household,0.013127548,Low,8.18,17.36129584,0,4
Low Fat,FDH21,Seafood,Packaged Foods,0.05226427,Medium,10.395,15.24390572,0,4
Low Fat,DRD37,Soft Drinks,Drinks,0.02316823,Low,9.8,4.84755102,0,4
Low Fat,FDZ12,Baking Goods,Packaged Foods,0.172365428,High,9.17,15.795747,0,4
Low Fat,FDO24,Baking Goods,Packaged Foods,0.294948897,High,11.1,14.32976577,0,4
Low Fat,FDT36,Baking Goods,Packaged Foods,0.186250852,High,12.3,3.031495935,0,4
Low Fat,FDN01,Breakfast,Packaged Foods,0.121180705,High,8.895,19.9029792,0,4
Low Fat,FDO25,Canned,Packaged Foods,0.21332355,High,6.3,33.09952381,0,4
Low Fat,FDS13,Canned,Packaged Foods,0.208397715,High,6.465,41.0345553,0,4
Low Fat,FDK02,Canned,Packaged Foods,0.187841082,High,12.5,9.53952,0,4
Low Fat,FDD02,Canned,Packaged Foods,0.084176826,High,16.6,7.109180723,0,4
Low Fat,FDA49,Canned,Packaged Foods,0.108665723,High,19.7,4.386791878,0,4
Low Fat,DRD15,Dairy,Perishables,0.095064731,High,10.6,21.93058491,0,4
Low Fat,FDS26,Dairy,Perishables,0.149753132,High,20.35,12.76458968,0,4
Low Fat,FDE16,Frozen Foods,Perishables,0.044093978,Medium,8.895,23.42837549,0,4
Low Fat,NCV41,Health and Hygiene,Household,0.028519419,Low,14.35,7.611344948,0,4
Low Fat,NCA18,Household,Household,0.093862362,High,10.1,11.48011881,0,4
Low Fat,NCD31,Household,Household,0.025834128,Low,12.1,13.64897521,0,4
Low Fat,NCH07,Household,Household,0.155105614,High,13.15,11.95896578,0,4
Low Fat,NCI54,Household,Household,0.056237906,Medium,15.2,7.288894737,0,4
Low Fat,FDA39,Meat,Perishables,0.021287234,Low,6.32,6.104778481,0,4
Low Fat,FDK22,Snack Foods,Packaged Foods,0.043663452,Medium,9.8,22.16173469,0,4
Low Fat,FDZ33,Snack Foods,Packaged Foods,0,Low,10.195,14.43919568,0,4
Low Fat,FDZ10,Snack Foods,Packaged Foods,0.074422769,Medium,17.85,7.170980392,0,4
Low Fat,FDM34,Snack Foods,Packaged Foods,0.112893408,High,19,6.898031579,0,4
Low Fat,FDS10,Snack Foods,Packaged Foods,0.058893461,Medium,19.2,9.319364583,0,4
Low Fat,DRF36,Soft Drinks,Drinks,0.039463564,Medium,16.1,11.80028571,0,4
Regular,FDL13,Breakfast,Packaged Foods,0.094265737,High,13.85,16.89025271,0,4
Regular,FDY02,Dairy,Perishables,0.146701312,High,8.945,29.32263835,0,4
Regular,FDH40,Frozen Foods,Perishables,0.132111921,High,11.6,7.088586207,0,4
Regular,FDW19,Fruits and Vegetables,Perishables,0.064441812,Medium,12.35,8.98437247,0,4
Regular,FDE33,Fruits and Vegetables,Perishables,0.083079826,High,19.35,4.153198966,0,4
Regular,FDU15,Meat,Perishables,0.044526443,Medium,13.65,2.780454212,0,4
Regular,FDR27,Meat,Perishables,0.160852421,High,15.1,8.701602649,0,4
Regular,FDI21,Snack Foods,Packaged Foods,0.094741514,High,5.59,11.29101968,0,4
Regular,FDL58,Snack Foods,Packaged Foods,0.124110349,High,5.78,45.39044983,0,4
Regular,DRB13,Soft Drinks,Drinks,0.01179078,Low,6.115,30.91627146,0,4
Regular,DRB48,Soft Drinks,Drinks,0.041599644,Medium,16.75,2.446698507,0,4
Regular,FDQ19,Fruits and Vegetables,Perishables,0.024044279,Low,7.35,32.79608163,0,4
Low Fat,FDT48,Baking Goods,Packaged Foods,0.045916788,Medium,4.92,40.40821138,0,4
Low Fat,FDW25,Canned,Packaged Foods,0.03736783,Medium,5.175,16.79659903,0,4
Low Fat,FDW01,Canned,Packaged Foods,0,Low,14.5,10.65297931,0,4
Low Fat,FDD57,Fruits and Vegetables,Perishables,0.022380952,Low,18.1,5.171790055,0,4
Low Fat,FDD35,Starchy Foods,Packaged Foods,0.025842905,Low,12.15,9.863703704,0,4
Low Fat,FDB60,Baking Goods,Packaged Foods,0.028498354,Low,9.3,21.05522581,0,4
Low Fat,FDR60,Baking Goods,Packaged Foods,0.13030659,High,14.3,5.296,0,4
Low Fat,FDU59,Breads,Perishables,0.096306016,High,5.78,28.0199308,0,4
Low Fat,FDP23,Breads,Perishables,0,Low,6.71,32.62542474,0,4
Low Fat,FDU23,Breads,Perishables,0.021705417,Low,12.15,13.45830453,0,4
Low Fat,FDC39,Dairy,Perishables,0.159062948,High,7.405,28.21466577,0,4
Low Fat,FDV50,Dairy,Perishables,0.122469209,High,14.3,8.52958042,0,4
Low Fat,FDF52,Frozen Foods,Perishables,0.066727717,Medium,9.3,19.53002151,0,4
Low Fat,FDL04,Frozen Foods,Perishables,0.111830282,High,19,5.550642105,0,4
Low Fat,FDS55,Fruits and Vegetables,Perishables,0.081096635,High,7.02,21.15005698,0,4
Low Fat,FDB20,Fruits and Vegetables,Perishables,0.05193741,Medium,7.72,10.1034456,0,4
Low Fat,FDW08,Fruits and Vegetables,Perishables,0.14825809,High,12.1,8.960991736,0,4
Low Fat,FDL56,Fruits and Vegetables,Perishables,0.125675936,High,14.1,6.164524823,0,4
Low Fat,FDI20,Fruits and Vegetables,Perishables,0.038531668,Medium,19.1,11.02924607,0,4
Low Fat,FDA44,Fruits and Vegetables,Perishables,0.053178425,Medium,19.7,2.842284264,0,4
Low Fat,DRH11,Hard Drinks,Drinks,0.075495088,Medium,5.98,9.257759197,0,4
Low Fat,DRI47,Hard Drinks,Drinks,0.02090277,Low,14.7,9.830802721,0,4
Low Fat,DRJ47,Hard Drinks,Drinks,0.04421348,Medium,18.25,9.501808219,0,4
Low Fat,NCL53,Health and Hygiene,Household,0.036204764,Medium,7.5,23.48037333,0,4
Low Fat,NCM17,Health and Hygiene,Household,0.071076672,Medium,7.93,5.663127364,0,4
Low Fat,NCV53,Health and Hygiene,Household,0.018797945,Low,8.27,29.17629988,0,4
Low Fat,NCQ17,Health and Hygiene,Household,0,Low,10.3,15.01582524,0,4
Low Fat,NCN17,Health and Hygiene,Household,0.05489331,Medium,11,9.266890909,0,4
Low Fat,NCY17,Health and Hygiene,Household,0.162960415,High,18.2,2.390582418,0,4
Low Fat,NCK06,Household,Household,0.008639333,Low,5.03,24.30926441,0,4
Low Fat,NCH18,Household,Household,0.044624064,Medium,9.3,26.39572043,0,4
Low Fat,NCA18,Household,Household,0.056030907,Medium,10.1,11.40091089,0,4
Low Fat,NCR06,Household,Household,0.006759519,Low,12.5,3.424896,0,4
Low Fat,NCQ18,Household,Household,0.134960397,High,15.75,6.436190476,0,4
Low Fat,NCU06,Household,Household,0.074345142,Medium,17.6,13.119375,0,4
Low Fat,NCR50,Household,Household,0.01181025,Low,20.2,7.655148515,0,4
Low Fat,FDH58,Snack Foods,Packaged Foods,0.036908933,Medium,12.3,9.429544715,0,4
Low Fat,FDR09,Snack Foods,Packaged Foods,0.077659918,High,18.25,14.26280548,0,4
Low Fat,DRE13,Soft Drinks,Drinks,0.027682047,Low,6.28,13.61780255,0,4
Low Fat,DRE60,Soft Drinks,Drinks,0.159201868,High,9.395,24.06301224,0,4
Low Fat,DRH25,Soft Drinks,Drinks,0.014580886,Low,18.7,2.686224599,0,4
Regular,FDW60,Baking Goods,Packaged Foods,0.017047751,Low,5.44,32.10238971,0,4
Regular,FDB12,Baking Goods,Packaged Foods,0.105220024,High,11.15,9.216573991,0,4
Regular,FDX11,Baking Goods,Packaged Foods,0.106663245,High,16,11.2352125,0,4
Regular,FDN23,Breads,Perishables,0.075444922,Medium,6.575,22.21207605,0,4
Regular,FDT23,Breads,Perishables,0.074669288,Medium,7.72,9.89619171,0,4
Regular,FDX49,Canned,Packaged Foods,0.101747034,High,4.615,50.12567714,0,4
Regular,FDZ37,Canned,Packaged Foods,0,Low,8.1,10.92837037,0,4
Regular,FDV37,Canned,Packaged Foods,0.083444376,High,13,15.06481538,0,4
Regular,FDZ25,Canned,Packaged Foods,0.027594064,Low,15.7,10.90312102,0,4
Regular,FDC52,Dairy,Perishables,0.00827301,Low,11.15,13.49513901,0,4
Regular,FDV16,Frozen Foods,Perishables,0.082861686,High,7.75,4.213651613,0,4
Regular,FDM04,Frozen Foods,Perishables,0.047081398,Medium,9.195,5.564611202,0,4
Regular,FDS04,Frozen Foods,Perishables,0.146540889,High,10.195,13.9071898,0,4
Regular,FDZ16,Frozen Foods,Perishables,0.159722816,High,16.85,11.52212463,0,4
Regular,FDC33,Fruits and Vegetables,Perishables,0.068880971,Medium,8.96,21.80544643,0,4
Regular,FDW31,Fruits and Vegetables,Perishables,0.043122189,Medium,11.35,17.44266079,0,4
Regular,FDW55,Fruits and Vegetables,Perishables,0.021951613,Low,12.6,19.91342857,0,4
Regular,FDJ20,Fruits and Vegetables,Perishables,0.100091576,High,20.7,6.064676329,0,4
Regular,FDP03,Meat,Perishables,0.06112617,Medium,5.15,23.79394175,0,4
Regular,FDH46,Snack Foods,Packaged Foods,0.041247932,Medium,6.935,14.68395097,0,4
Regular,FDM58,Snack Foods,Packaged Foods,0.079624087,High,16.85,6.626373887,0,4
Regular,DRC36,Soft Drinks,Drinks,0,Low,13,13.35426154,0,4
Regular,DRA24,Soft Drinks,Drinks,0.039895009,Medium,19.35,8.397250646,0,4
Regular,FDH47,Starchy Foods,Packaged Foods,0.128709014,High,13.5,7.119022222,0,4
low fat,FDV47,Breads,Perishables,0.054162439,Medium,17.1,4.991614035,0,4
Regular,FDE35,Starchy Foods,Packaged Foods,0.043863865,Medium,7.06,8.440566572,0,4
Low Fat,FDN01,Breakfast,Packaged Foods,0.072693696,Medium,8.895,19.77931422,0,4
Low Fat,NCD31,Household,Household,0.015497337,Low,12.1,13.68203306,0,4
Low Fat,DRE37,Soft Drinks,Drinks,0.094603404,High,13.5,13.85831111,0,4
Low Fat,FDB60,Baking Goods,Packaged Foods,0.028638276,Low,9.3,21.05522581,0,4
Low Fat,FDW48,Baking Goods,Packaged Foods,0.008575615,Low,18,4.458988889,0,4
Low Fat,FDT59,Breads,Perishables,0.015976249,Low,13.65,16.86936264,0,4
Low Fat,FDS01,Canned,Packaged Foods,0.017817285,Low,11.6,15.26453448,0,4
Low Fat,FDG26,Canned,Packaged Foods,0.04282359,Medium,18.85,13.49777188,0,4
Low Fat,FDQ14,Dairy,Perishables,0.062038986,Medium,9.27,15.96601942,0,4
Low Fat,FDV50,Dairy,Perishables,0.123070513,High,14.3,8.473636364,0,4
Low Fat,DRF51,Dairy,Perishables,0.166513779,High,15.75,2.415911111,0,4
Low Fat,FDB52,Dairy,Perishables,0.030559583,Low,17.75,14.50519437,0,4
Low Fat,FDX28,Frozen Foods,Perishables,0.125688044,High,6.325,15.9532332,0,4
Low Fat,FDK40,Frozen Foods,Perishables,0.021938404,Low,7.035,37.62487562,0,4
Low Fat,FDU40,Frozen Foods,Perishables,0.037556341,Medium,20.85,9.369199041,0,4
Low Fat,FDX43,Fruits and Vegetables,Perishables,0.085622362,High,5.655,29.57559682,0,4
Low Fat,FDY31,Fruits and Vegetables,Perishables,0.043740308,Medium,5.98,24.30464883,0,4
Low Fat,FDV07,Fruits and Vegetables,Perishables,0.031410378,Low,9.5,11.61292632,0,4
Low Fat,FDU08,Fruits and Vegetables,Perishables,0.027426689,Low,10.3,9.447009709,0,4
Low Fat,FDC20,Fruits and Vegetables,Perishables,0.024069113,Low,10.65,5.279549296,0,4
Low Fat,FDH57,Fruits and Vegetables,Perishables,0.035893143,Medium,10.895,12.05400642,0,4
Low Fat,FDX08,Fruits and Vegetables,Perishables,0.022696131,Low,12.85,14.00247471,0,4
Low Fat,FDY43,Fruits and Vegetables,Perishables,0.098803088,High,14.85,11.43080135,0,4
Low Fat,FDL44,Fruits and Vegetables,Perishables,0.012325122,Low,18.25,8.925446575,0,4
Low Fat,FDP20,Fruits and Vegetables,Perishables,0.045855273,Medium,19.85,6.403123426,0,4
Low Fat,FDE32,Fruits and Vegetables,Perishables,0.048957533,Medium,20.7,1.828531401,0,4
Low Fat,NCN41,Health and Hygiene,Household,0.052421981,Medium,17,7.280764706,0,4
Low Fat,NCZ18,Household,Household,0.186825823,High,7.825,32.40508626,0,4
Low Fat,NCF30,Household,Household,0.126758324,High,17,7.325658824,0,4
Low Fat,NCT06,Household,Household,0,Low,17.1,9.771005848,0,4
Low Fat,NCJ42,Household,Household,0.014359584,Low,19.75,5.105478481,0,4
Low Fat,FDS03,Meat,Perishables,0.079952983,High,7.825,8.023335463,0,4
Low Fat,FDV51,Meat,Perishables,0.032671446,Low,16.35,10.1213578,0,4
Low Fat,NCN55,Others,Packaged Foods,0.059732844,Medium,14.6,16.52423288,0,4
Low Fat,NCJ19,Others,Packaged Foods,0.118661426,High,18.6,3.159075269,0,4
Low Fat,FDL10,Snack Foods,Packaged Foods,0.039653081,Medium,8.395,11.85279333,0,4
Low Fat,FDX09,Snack Foods,Packaged Foods,0.065515067,Medium,9,19.793,0,4
Low Fat,FDT34,Snack Foods,Packaged Foods,0.175060504,High,9.3,11.48348387,0,4
Low Fat,FDK33,Snack Foods,Packaged Foods,0.011281018,Low,17.85,11.97512605,0,4
Low Fat,DRI13,Soft Drinks,Drinks,0.020409765,Low,15.35,14.22480782,0,4
Regular,FDQ11,Breads,Perishables,0.06797671,Medium,5.695,45.21489025,0,4
Regular,FDZ35,Breads,Perishables,0.02236923,Low,9.6,10.9165625,0,4
Regular,FDM01,Breakfast,Packaged Foods,0.094952408,High,7.895,12.80977834,0,4
Regular,FDN38,Canned,Packaged Foods,0.09234651,High,6.615,38.07117158,0,4
Regular,FDV13,Canned,Packaged Foods,0.027723342,Low,17.35,5.169198847,0,4
Regular,FDV01,Canned,Packaged Foods,0.085296625,High,19.2,7.99121875,0,4
Regular,FDB38,Canned,Packaged Foods,0.027458099,Low,19.5,8.143179487,0,4
Regular,FDW14,Dairy,Perishables,0.038367194,Medium,8.3,10.49636145,0,4
Regular,FDB03,Dairy,Perishables,0.157470693,High,17.75,13.47345352,0,4
Regular,FDT52,Frozen Foods,Perishables,0.047622786,Medium,9.695,25.39601857,0,4
Regular,FDR44,Fruits and Vegetables,Perishables,0.103340142,High,6.11,21.48883797,0,4
Regular,FDO56,Fruits and Vegetables,Perishables,0.045165796,Medium,10.195,11.6214615,0,4
Regular,FDD21,Fruits and Vegetables,Perishables,0.030693756,Low,10.3,11.08908738,0,4
Regular,FDQ55,Fruits and Vegetables,Perishables,0.013091186,Low,13.65,8.4163663,0,4
Regular,FDY56,Fruits and Vegetables,Perishables,0.062665642,Medium,16.35,13.79854434,0,4
Regular,FDX56,Fruits and Vegetables,Perishables,0.07436116,Medium,17.1,12.05636257,0,4
Regular,FDW39,Meat,Perishables,0.037060755,Medium,6.69,26.43303438,0,4
Regular,FDZ57,Snack Foods,Packaged Foods,0.037918142,Medium,10,12.96994,0,4
Regular,FDO21,Snack Foods,Packaged Foods,0.009802791,Low,11.6,19.22762069,0,4
Regular,FDY22,Snack Foods,Packaged Foods,0.160371305,High,16.5,8.721987879,0,4
low fat,DRK11,Hard Drinks,Drinks,0.010808272,Low,8.21,18.33607795,0,4
Low Fat,FDU23,Breads,Perishables,0.021618297,Low,,0,0,4
Low Fat,DRC49,Soft Drinks,Drinks,0.065119701,Medium,,0,0,4
Low Fat,FDK36,Baking Goods,Packaged Foods,0.007180374,Low,,0,0,4
Low Fat,FDO24,Baking Goods,Packaged Foods,0.175362333,High,,0,0,4
Low Fat,FDT36,Baking Goods,Packaged Foods,0.110735739,High,,0,0,4
Low Fat,FDV36,Baking Goods,Packaged Foods,0.026174636,Low,,0,0,4
Low Fat,FDP23,Breads,Perishables,0.035414528,Medium,,0,0,4
Low Fat,FDU11,Breads,Perishables,0.092145264,High,,0,0,4
Low Fat,FDU35,Breads,Perishables,0.078831762,High,,0,0,4
Low Fat,FDU59,Breads,Perishables,0.095919472,High,,0,0,4
Low Fat,FDR14,Dairy,Perishables,0.173206192,High,,0,0,4
Low Fat,FDU14,Dairy,Perishables,0.034584356,Low,,0,0,4
Low Fat,FDA16,Frozen Foods,Perishables,0.033777629,Low,,0,0,4
Low Fat,FDF52,Frozen Foods,Perishables,0.066459891,Medium,,0,0,4
Low Fat,FDG29,Frozen Foods,Perishables,0.056019324,Medium,,0,0,4
Low Fat,FDG52,Frozen Foods,Perishables,0.065313024,Medium,,0,0,4
Low Fat,FDA56,Fruits and Vegetables,Perishables,0.008722342,Low,,0,0,4
Low Fat,FDQ56,Fruits and Vegetables,Perishables,0.105085956,High,,0,0,4
Low Fat,FDZ20,Fruits and Vegetables,Perishables,0,Low,,0,0,4
Low Fat,NCO05,Health and Hygiene,Household,0.046333982,Medium,,0,0,4
Low Fat,NCT29,Health and Hygiene,Household,0.063800266,Medium,,0,0,4
Low Fat,NCJ42,Household,Household,0.014232071,Low,,0,0,4
Low Fat,NCL30,Household,Household,0.048703432,Medium,,0,0,4
Low Fat,NCO06,Household,Household,0.107507291,High,,0,0,4
Low Fat,FDS39,Meat,Perishables,0.022351808,Low,,0,0,4
Low Fat,NCN14,Others,Packaged Foods,0.09147267,High,,0,0,4
Low Fat,FDH21,Seafood,Packaged Foods,0.031073804,Low,,0,0,4
Low Fat,FDC58,Snack Foods,Packaged Foods,0,Low,,0,0,4
Low Fat,FDM34,Snack Foods,Packaged Foods,0.067120954,Medium,,0,0,4
Low Fat,FDO34,Snack Foods,Packaged Foods,0.029793955,Low,,0,0,4
Low Fat,FDT21,Snack Foods,Packaged Foods,0,Low,,0,0,4
Low Fat,DRM48,Soft Drinks,Drinks,0.112349962,High,,0,0,4
Low Fat,DRZ24,Soft Drinks,Drinks,0,Low,,0,0,4
Regular,FDQ48,Baking Goods,Packaged Foods,0.034244601,Low,,0,0,4
Regular,FDY60,Baking Goods,Packaged Foods,0.02624324,Low,,0,0,4
Regular,FDX47,Breads,Perishables,0.03443677,Low,,0,0,4
Regular,FDG38,Canned,Packaged Foods,0.052473797,Medium,,0,0,4
Regular,FDQ25,Canned,Packaged Foods,0.028139761,Low,,0,0,4
Regular,FDF40,Dairy,Perishables,0.022403117,Low,,0,0,4
Regular,FDU50,Dairy,Perishables,0.074806196,Medium,,0,0,4
Regular,FDG05,Frozen Foods,Perishables,0.087421738,High,,0,0,4
Regular,FDT16,Frozen Foods,Perishables,0.048426708,Medium,,0,0,4
Regular,FDV04,Frozen Foods,Perishables,0.149288779,High,,0,0,4
Regular,FDY16,Frozen Foods,Perishables,0.091780142,High,,0,0,4
Regular,FDB57,Fruits and Vegetables,Perishables,0.01871404,Low,,0,0,4
Regular,FDC08,Fruits and Vegetables,Perishables,0.102949031,High,,0,0,4
Regular,FDK08,Fruits and Vegetables,Perishables,0.121712459,High,,0,0,4
Regular,FDN08,Fruits and Vegetables,Perishables,0.087936752,High,,0,0,4
Regular,FDQ19,Fruits and Vegetables,Perishables,0.014295564,Low,,0,0,4
Regular,FDU43,Fruits and Vegetables,Perishables,0.057762301,Medium,,0,0,4
Regular,FDW55,Fruits and Vegetables,Perishables,0.021863506,Low,,0,0,4
Regular,FDZ31,Fruits and Vegetables,Perishables,0.112668963,High,,0,0,4
Regular,FDH31,Meat,Perishables,0.020312314,Low,,0,0,4
Regular,FDO39,Meat,Perishables,0.136701678,High,,0,0,4
Regular,FDQ51,Meat,Perishables,0.017466284,Low,,0,0,4
Regular,FDZ51,Meat,Perishables,0.054288646,Medium,,0,0,4
Regular,FDL09,Snack Foods,Packaged Foods,0.127416049,High,,0,0,4
Regular,FDO09,Snack Foods,Packaged Foods,0.124668026,High,,0,0,4
Regular,FDO45,Snack Foods,Packaged Foods,0.037768989,Medium,,0,0,4
Regular,FDP45,Snack Foods,Packaged Foods,0.030476541,Low,,0,0,4
Regular,DRA59,Soft Drinks,Drinks,0.127308434,High,,0,0,4
Regular,FDB23,Starchy Foods,Packaged Foods,0.005561538,Low,,0,0,4
Regular,FDE11,Starchy Foods,Packaged Foods,0.134441765,High,,0,0,4
Low Fat,FDU02,Dairy,Perishables,0.10249212,High,13.35,17.26855431,0,3.9
Low Fat,NCB30,Household,Household,0.025698134,Low,14.6,13.45947945,0,3.9
Low Fat,FDC37,Baking Goods,Packaged Foods,0.057556998,Medium,,0,0,3.9
Low Fat,DRH01,Soft Drinks,Drinks,0.097904029,High,17.5,9.992788571,0,3.9
Regular,FDV20,Fruits and Vegetables,Perishables,0.059511812,Medium,,0,0,3.9
Low Fat,FDM39,Dairy,Perishables,0.089498926,High,6.42,27.74146417,0,3.9
Low Fat,NCP05,Health and Hygiene,Household,0,Low,19.6,7.82155102,0,3.9
Low Fat,NCX54,Household,Household,0.048157338,Medium,9.195,11.54564437,0,3.9
Low Fat,FDH19,Meat,Perishables,0.033082215,Low,19.35,8.918542636,0,3.9
Low Fat,FDV25,Canned,Packaged Foods,0,Low,5.905,37.68765453,0,3.9
Low Fat,FDD58,Snack Foods,Packaged Foods,0.059352241,Medium,7.76,13.12757732,0,3.9
low fat,FDV45,Snack Foods,Packaged Foods,0.045230944,Medium,16.75,11.22122985,0,3.9
Low Fat,FDL40,Frozen Foods,Perishables,0.01161096,Low,17.7,5.369548023,0,3.9
Low Fat,FDX44,Fruits and Vegetables,Perishables,0.043209581,Medium,9.3,9.765290323,0,3.9
Low Fat,NCC30,Household,Household,0.027622076,Low,16.6,10.70086747,0,3.9
Regular,FDS31,Fruits and Vegetables,Perishables,0.044155597,Medium,13.1,13.65128244,0,3.9
Low Fat,FDV39,Meat,Perishables,0.007294652,Low,11.3,17.53474336,0,3.9
Low Fat,DRF36,Soft Drinks,Drinks,0.023625114,Low,16.1,11.76301863,0,3.9
Low Fat,FDZ10,Snack Foods,Packaged Foods,0.044248175,Medium,,0,0,3.9
Low Fat,FDK36,Baking Goods,Packaged Foods,0.00721395,Low,7.09,6.756473907,0,3.9
Regular,FDV20,Fruits and Vegetables,Perishables,0.104704537,High,,0,0,3.9
Low Fat,NCJ29,Health and Hygiene,Household,0.035264298,Medium,10.6,8.124754717,0,3.9
Regular,FDW07,Fruits and Vegetables,Perishables,0.142978223,High,18,4.858411111,0,3.9
Low Fat,NCR05,Health and Hygiene,Household,0.054630834,Medium,10.1,19.82261386,0,3.9
Low Fat,FDW28,Frozen Foods,Perishables,0,Low,18.25,10.78603836,0,3.9
Low Fat,FDP32,Fruits and Vegetables,Perishables,0.087652908,High,6.65,19.37861654,0,3.9
Low Fat,FDU04,Frozen Foods,Perishables,0,Low,7.93,15.54116015,0,3.9
Regular,FDT01,Canned,Packaged Foods,0.18454121,High,13.65,15.50111355,0,3.9
Low Fat,NCR38,Household,Household,0.114160573,High,17.25,14.67666087,0,3.9
Low Fat,FDF14,Canned,Packaged Foods,0.027212058,Low,7.55,20.22966887,0,3.9
Regular,FDX57,Snack Foods,Packaged Foods,0.079113947,High,17.25,5.751118841,0,3.9
Low Fat,DRI39,Dairy,Perishables,0.162462044,High,13.8,4.050217391,0,3.9
Low Fat,FDU11,Breads,Perishables,0.092781435,High,4.785,25.01772205,0,3.9
Low Fat,NCP50,Others,Packaged Foods,0.020542737,Low,17.35,4.643331412,0,3.9
Regular,FDT10,Snack Foods,Packaged Foods,0.062044506,Medium,16.7,3.440491018,0,3.9
